Name,Currency,Ask,Open,PreviousClose,PercentChange,PriceBook,Change,DaysHigh,DaysLow,EarningsShare,symbol,AverageDailyVolume,Bid,AskRealtime,BidRealtime,BookValue,Change_PercentChange,Commission,ChangeRealtime,AfterHoursChangeRealtime,DividendShare,LastTradeDate,TradeDate,ErrorIndicationreturnedforsymbolchangedinvalid,EPSEstimateCurrentYear,EPSEstimateNextYear,EPSEstimateNextQuarter,YearLow,YearHigh,HoldingsGainPercent,AnnualizedGain,HoldingsGain,HoldingsGainPercentRealtime,HoldingsGainRealtime,MoreInfo,OrderBookRealtime,MarketCapitalization,MarketCapRealtime,EBITDA,ChangeFromYearLow,PercentChangeFromYearLow,LastTradeRealtimeWithTime,ChangePercentRealtime,ChangeFromYearHigh,PercebtChangeFromYearHigh,LastTradeWithTime,LastTradePriceOnly,HighLimit,LowLimit,DaysRange,DaysRangeRealtime,FiftydayMovingAverage,TwoHundreddayMovingAverage,ChangeFromTwoHundreddayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,ChangeFromFiftydayMovingAverage,PercentChangeFromFiftydayMovingAverage,Notes,PricePaid,ChangeinPercent,PriceSales,ExDividendDate,PERatio,DividendPayDate,PERatioRealtime,PEGRatio,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,Symbol,SharesOwned,ShortRatio,LastTradeTime,TickerTrend,OneyrTargetPrice,Volume,HoldingsValue,HoldingsValueRealtime,YearRange,DaysValueChange,DaysValueChangeRealtime,StockExchange,DividendYield
None,None,None,None,None,None,None,None,None,None,None,BEAZLEY,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BEAZLEY,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BEGBIES,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BEGBIES,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,0.34,BE,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.11,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BE,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BELLWAY,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BELLWAY,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BELLZONE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BELLZONE,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BELVOIR,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BELVOIR,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BENCHMARK,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BENCHMARK,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BEOWULF,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BEOWULF,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BERENDSEN,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BERENDSEN,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BERKELEY,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BERKELEY,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BERKELEY,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BERKELEY,None,None,None,None,None,None,None,None,None,None,None,None,None
SHINER INTL INC,USD,None,0.106,0.106,+0.000%,0.087,+0.000,None,None,-0.010,BEST,9078,None,None,None,1.223,+0.000 - +0.000%,None,None,None,None,10/30/2017,None,None,0.170,None,0.000,0.020,0.300,None,None,None,None,None,None,None,2.92M,None,3.41M,0.086,+422.167%,None,None,-0.194,-64.667%,1:22pm - <b>0.106</b>,0.106,None,None,None,None,0.144,0.114,-0.008,-6.924%,-0.038,-26.189%,None,None,+0.000%,0.039,None,None,None,None,0.000,None,None,BEST,None,0.140,1:22pm,None,2.000,0,None,None,0.020 - 0.300,None,None,PNK,None
None,None,None,None,None,None,None,None,None,None,None,BETTER,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BETTER,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BEXIMCO,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BEXIMCO,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BEZANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BEZANT,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BGEO,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BGEO,None,None,None,None,None,None,None,None,None,None,None,None,None
Biglari Holdings Inc.,USD,361.00,358.10,357.44,+0.58%,1.38,+2.06,359.90,356.55,13.15,BH,7120,350.48,None,None,259.11,+2.06 - +0.58%,None,None,None,0.00,11/1/2017,None,None,-2.07,-0.77,-0.72,290.05,491.74,None,None,None,None,None,None,None,743.09M,None,43.14M,69.45,+23.94%,None,None,-132.24,-26.89%,10:29am - <b>359.50</b>,359.50,None,None,356.55 - 359.90,None,332.64,366.94,-7.44,-2.03%,26.86,+8.08%,None,None,+0.58%,0.88,11/28/1990,27.34,None,None,-13.14,None,None,BH,None,3.49,10:29am,None,500.00,483,None,None,290.05 - 491.74,None,None,NYQ,0.00
Biglari Holdings Inc.,USD,361.00,358.10,357.44,+0.58%,1.38,+2.06,359.90,356.55,13.15,BH,7120,350.48,None,None,259.11,+2.06 - +0.58%,None,None,None,0.00,11/1/2017,None,None,-2.07,-0.77,-0.72,290.05,491.74,None,None,None,None,None,None,None,743.09M,None,43.14M,69.45,+23.94%,None,None,-132.24,-26.89%,10:29am - <b>359.50</b>,359.50,None,None,356.55 - 359.90,None,332.64,366.94,-7.44,-2.03%,26.86,+8.08%,None,None,+0.58%,0.88,11/28/1990,27.34,None,None,-13.14,None,None,BH,None,3.49,10:29am,None,500.00,483,None,None,290.05 - 491.74,None,None,NYQ,0.00
BHP Billiton Limited,USD,42.32,42.42,40.98,+3.25%,1.91,+1.33,42.53,42.21,2.21,BHP,2395970,42.31,None,None,21.51,+1.33 - +3.25%,None,None,None,1.72,11/1/2017,None,None,1.50,2.04,0.00,33.37,44.62,None,None,None,None,None,None,None,112.62B,None,19.24B,8.94,+26.79%,None,None,-2.31,-5.18%,10:47am - <b>42.31</b>,42.31,None,None,42.21 - 42.53,None,41.49,38.82,3.49,+8.99%,0.82,+1.98%,None,None,+3.25%,2.82,9/7/2017,19.16,9/26/2017,None,0.00,None,None,BHP,None,4.99,10:47am,None,40.09,1620511,None,None,33.37 - 44.62,None,None,NYQ,4.23
None,None,None,None,None,None,None,None,None,None,None,BIFFA,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BIFFA,None,None,None,None,None,None,None,None,None,None,None,None,None
Big Lots, Inc.,USD,51.80,51.70,51.31,+0.94%,3.70,+0.48,52.04,51.27,3.86,BIG,933309,51.75,None,None,13.86,+0.48 - +0.94%,None,None,None,1.00,11/1/2017,None,None,4.24,4.52,2.38,42.63,56.54,None,None,None,None,None,None,None,2.20B,None,380.71M,9.16,+21.49%,None,None,-4.75,-8.40%,10:45am - <b>51.79</b>,51.79,None,None,51.27 - 52.04,None,51.43,49.54,2.25,+4.55%,0.36,+0.70%,None,None,+0.94%,0.42,9/7/2017,13.42,9/22/2017,None,0.89,12.21,11.46,BIG,None,14.43,10:45am,None,56.73,113422,None,None,42.63 - 56.54,None,None,NYQ,1.93
Big Lots, Inc.,USD,51.80,51.70,51.31,+0.94%,3.70,+0.48,52.04,51.27,3.86,BIG,933309,51.75,None,None,13.86,+0.48 - +0.94%,None,None,None,1.00,11/1/2017,None,None,4.24,4.52,2.38,42.63,56.54,None,None,None,None,None,None,None,2.20B,None,380.71M,9.16,+21.49%,None,None,-4.75,-8.40%,10:45am - <b>51.79</b>,51.79,None,None,51.27 - 52.04,None,51.43,49.54,2.25,+4.55%,0.36,+0.70%,None,None,+0.94%,0.42,9/7/2017,13.42,9/22/2017,None,0.89,12.21,11.46,BIG,None,14.43,10:45am,None,56.73,113422,None,None,42.63 - 56.54,None,None,NYQ,1.93
None,None,None,None,None,None,None,None,None,None,None,BILBY,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BILBY,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BILLING,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BILLING,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BILLINGTON,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BILLINGTON,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BIOME,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BIOME,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BIOPHARMA,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BIOPHARMA,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BIOQUELL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BIOQUELL,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BIOTECH,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BIOTECH,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BIOVENTIX,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BIOVENTIX,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BISICHI,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BISICHI,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BLACKROCK,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BLACKROCK,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BLACKROCK,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BLACKROCK,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,BLACKROCK,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BLACKROCK,None,None,None,None,None,None,None,None,None,None,None,None,None
